Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6sOK9LnvTTj4E2ZGzhKTQo,"Good Life","The Good Life","Sammy Rae & The Friends",2018-07-10,236000,54,false,,2022-10-14T18:35:43Z,"","Nettwerk Music Group",0.429,0.798,3,-5.361,0,0.0836,0.537,0,0.0676,0.393,99.482,4
spotify:track:23dG0CVdcJ9rNZT9gHtL0W,"Don't Do It","Ecto","Yvncc",2020-02-07,210410,47,true,,2022-10-13T17:55:40Z,"","Yvncc",0.748,0.568,8,-7.834,0,0.0904,0.0345,0.123,0.0815,0.229,145.956,4
spotify:track:0WUkVb4Sz7Zau5ulWuFjAB,"Labyrinth","Vol. 2","Devilish Trio",2017-11-13,198889,45,true,,2022-10-13T17:37:41Z,"horrorcore,phonk,trap metal,underground hip hop","Devilish Trio",0.753,0.583,8,-9.367,1,0.0601,0.119,0.0494,0.0813,0.0735,140.032,4
spotify:track:03TgKUcZh73RlJxgbAKy3g,"All I Wanna Do","All I Wanna Do","Soulzay",2019-09-27,126040,33,true,,2022-10-13T17:32:39Z,"phonk,horrorcore","Doomshop Records",0.621,0.695,11,-11.437,1,0.491,0.0918,0,0.134,0.388,154.932,4
spotify:track:1P16Nk9IlOYrxqJHGWbBZL,"ORANGE SODA","ORANGE SODA","Redhands,LAMB$,SKI MASK MALLY,Maxo Kream",2018-01-09,219428,28,false,,2022-10-13T17:25:33Z,"phonk,drift phonk","Repost Network",0.587,0.875,1,-6.466,1,0.323,0.00176,0.0335,0.353,0.649,139.967,4
spotify:track:74XvQFEhOPgtZb2E5Id0Y6,"I Quit Sippin' Lean & Poppin' Xans","Adventures in Nightmare Land","Dj Smokey",2018-08-31,281835,22,false,,2022-10-13T17:21:20Z,"cloud rap,phonk,drift phonk","Positive Squad Records",0.81,0.515,1,-9.508,1,0.0463,0.00304,0.00218,0.128,0.21,130.016,4
spotify:track:2V7o1ttnmY2zvTNizArMDW,"Sippin' On Drank","Pirelli Vol. 7","Soudiere,Dj Smokey",2021-02-26,305046,21,true,,2022-10-13T17:09:14Z,"phonk,drift phonk,cloud rap","Purple Posse",0.684,0.658,2,-8.702,1,0.0331,0.0371,0.818,0.211,0.144,106.982,4
spotify:track:7xdHw4C522RbsxHL9KD9L6,"Choreomania","Dance Fever","Florence + The Machine",2022-05-13,213102,53,false,,2022-10-10T22:15:41Z,"baroque pop","Polydor Records",0.64,0.674,0,-7.605,1,0.0612,0.0907,0.00184,0.16,0.275,156.96,4
spotify:track:6sqNctd7MlJoKDOxPVCAvU,"My Happy Ending","Under My Skin","Avril Lavigne",2004,242413,71,true,,2022-10-05T17:52:51Z,"","Arista",0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,4
spotify:track:7LHAKF7pBqHch8o6Yo0ad5,"Suzume (feat. Toaka)","Suzume (feat. Toaka)","RADWIMPS,Toaka",2022-09-30,236390,64,false,,2022-10-04T23:31:26Z,"anime,j-pop,j-rock","voque ting co.,ltd.",0.571,0.415,2,-6.572,0,0.0305,0.615,0,0.187,0.342,78.025,4
spotify:track:2hHLbkatPwOOmrNxTiD41L,"I Really Like You","Emotion (Deluxe Expanded Edition)","Carly Rae Jepsen",2015-08-21,204763,71,false,,2022-10-04T19:21:56Z,"","Silent Records IGA",0.62,0.805,5,-5.538,1,0.0417,0.00564,0.0000915,0.285,0.586,122.062,4
spotify:track:5pWqD58cZ9TNvL9WbNfcQ3,"Shameless","So Wrong It's Right","All Time Low",2007-09-25,221733,42,false,,2022-09-30T21:10:24Z,"pop punk,emo,punk","Hopeless Records",0.318,0.936,2,-2.522,1,0.0489,0.00171,0,0.0852,0.587,182.996,4
spotify:track:2ue0yHbKwnsj8HXLLgMzVi,"Out Of Time","A Star Is Born Soundtrack","Bradley Cooper",2018-10-05,172320,48,false,,2022-09-29T23:21:58Z,"","A Star is Born OST",0.584,0.916,0,-7.342,1,0.0579,0.182,0.817,0.842,0.363,99.982,4
spotify:track:7z84Fwf1R3Z2BwHCP620CI,"This Is Why","This Is Why","Paramore",2022-09-28,207652,0,false,,2022-09-29T22:48:09Z,"pop punk,emo","Atlantic Records",0.722,0.765,11,-6.884,0,0.0391,0.00398,0.00361,0.0962,0.673,123.03,4
spotify:track:5QeUZ1Z4xSCegBXutW3IIt,"000000","EXOTIGAZ","A.CHAL",2018-12-08,165214,53,true,,2022-09-29T22:30:07Z,"","Epic/Gazi World",0.734,0.472,1,-8.192,0,0.306,0.494,0.00293,0.102,0.387,190.011,4
spotify:track:06sSzWzwwfFsye2btA4mcf,"Talking to Yourself","Talking to Yourself","Carly Rae Jepsen",2022-09-16,173200,0,false,,2022-09-29T22:29:07Z,"","Silent Records IGA",0.743,0.853,7,-4.446,0,0.0473,0.012,0.00432,0.077,0.843,124.012,4
spotify:track:1ULDJ93AqHnzukExl6m3jc,"Dandy in Love","「スペース☆ダンディ」O.S.T.1　ベストヒット BBP","向井秀徳",2014-03-26,148350,34,false,,2022-09-27T08:37:39Z,"","FlyingDog",0.71,0.372,5,-12.471,1,0.0448,0.328,0.91,0.0997,0.647,140.02,4
spotify:track:7grpx5NX2EPTCAiG1vd6tu,"Night Stroll","Forest Of Dreams","xander.",2022-03-10,198857,0,false,,2022-09-26T00:18:18Z,"lo-fi,lo-fi hip hop,lo-fi beats,jazz beats","Lofi Records",0.715,0.254,11,-14.727,0,0.075,0.134,0.876,0.436,0.098,140.015,4
spotify:track:5l91nyIGcAZwVcaMsZ3ZXY,"Arrivals n.2","Like Crazy (Music from the Motion Picture)","Dustin O'Halloran",2012-01-06,113320,10,false,,2022-09-26T00:01:14Z,"neoclassical,minimalism","Sony Classical",0.324,0.11,10,-16.081,1,0.0373,0.984,0.927,0.13,0.0375,121.085,4
spotify:track:7MjdyLJg0KrIL6YEvTilrB,"First Steps","Arcane League of Legends (Original Score from Act 3 of the Animated Series)","Arcane,League of Legends",2021-11-20,50573,0,false,,2022-09-25T23:52:58Z,"","Riot Games",0.216,0.0698,2,-17.114,0,0.0396,0.96,0.851,0.268,0.0885,84.857,4
spotify:track:68almYZ1inS5wRdpNvAUkD,"Dark Road","Songs of Mass Destruction","Annie Lennox",2007-11-03,227000,25,false,,2022-09-25T12:37:26Z,"synthpop","RCA Records Label",0.385,0.269,2,-11.809,1,0.0309,0.677,0,0.0878,0.132,146.658,4
spotify:track:07EJDWnWJuiyDolsU4Vl4l,"Dead Hearts","The Five Ghosts","Stars",2010-06-06,211306,0,false,,2022-09-25T11:51:48Z,"","Last Gang",0.281,0.351,3,-9.504,1,0.0286,0.692,0.000199,0.0879,0.232,78.757,4
spotify:track:46M2hXnaQpueG7vSvgVtVH,"GTG","GTG","Freddie Dredd",2018-08-10,93893,62,true,,2022-09-20T12:10:43Z,"phonk","Doomshop Records/RCA Records",0.88,0.777,7,-6.875,0,0.125,0.164,0.0171,0.0957,0.974,154.955,4
spotify:track:39x9mxvzMUMJHI8gOJG67M,"I Be That Mf","Only 2 Left Alive","Soudiere,Dj Smokey,Mr sisco",2020-08-24,299304,37,true,,2022-09-20T12:07:41Z,"phonk,drift phonk,cloud rap","Purple Posse",0.454,0.544,10,-7.188,0,0.0401,0.00658,0.522,0.184,0.239,160.012,4
spotify:track:7nYBd0YCUiaJWH6yWRGbAX,"Audemars Piguet // Sodomy","Audemars Piguet // Sodomy","Inteus",2019-01-28,144000,37,false,,2022-09-20T12:07:38Z,"phonk","Holy Mob Records",0.734,0.702,9,-8.34,1,0.0999,0.074,0.731,0.212,0.2,160.062,4
spotify:track:3hsmbFKT5Cujb5GQjqEU39,"Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","F.A.M.E. (Expanded Edition)","Chris Brown,Lil Wayne,Busta Rhymes",2011-03-22,222586,73,true,,2022-09-20T01:08:54Z,"r&b,rap,hip hop,east coast hip hop","Jive",0.767,0.677,11,-6.128,0,0.184,0.0339,0.00000551,0.144,0.538,146.155,4
spotify:track:7z6Q5NQU64oMSJ6GRuiQr2,"Old Friend","Relatives","Phlocalyst,Living Room,Akīn",2021-02-13,118374,0,false,,2022-09-17T22:22:51Z,"lo-fi,lo-fi hip hop,lo-fi beats,jazz beats","Lofi Records",0.415,0.0949,8,-13.768,1,0.0639,0.941,0.909,0.11,0.216,74.555,4
spotify:track:0UtnpKaReKUg2GquaSxCyD,"Money Trees","good kid m.A.A.d city (Deluxe)","Kendrick Lamar,Jay Rock",2012-10-22,386906,67,true,,2022-09-15T10:02:14Z,"hip hop,west coast hip hop","Aftermath",0.716,0.531,7,-7.355,1,0.157,0.0709,0,0.22,0.335,71.972,4
spotify:track:4hmKe6YigInvKIPFd1xT03,"Dear Hearts And Gentle People","Bob Crosby and the Bobcats: The Complete Standard Transcriptions","Bob Crosby & The Bob Cats",2004,133120,49,false,,2022-09-14T13:39:56Z,"big band,swing music","SOUNDIES",0.655,0.278,5,-12.914,0,0.0343,0.979,0.0000474,0.276,0.859,92.995,3
spotify:track:2epyWISwANZYcD6SZs3YXC,"Weekend Thing (feat. B12)","Mars/Venus","Koffee Brown,b12",2001-03-02,203466,41,true,,2022-09-14T00:07:51Z,"","Arista",0.885,0.565,1,-6.786,1,0.107,0.0425,0,0.0669,0.739,94.013,4
spotify:track:2pjgbE2FnmUdtHk3DL8uJ2,"We Can Work It Out","Back to the World","Tevin Campbell",1996-06-21,231360,15,false,,2022-09-14T00:04:52Z,"new jack swing,quiet storm","Qwest",0.542,0.468,5,-10.572,1,0.0632,0.148,0.00000287,0.0697,0.574,82.198,4
spotify:track:3eRE1KwnUma75nu1HhoNY4,"Can We Talk","I'm Ready","Tevin Campbell",1993,284080,67,false,,2022-09-11T15:08:10Z,"new jack swing,quiet storm","Rhino/Warner Records",0.66,0.646,2,-9.111,0,0.0426,0.0312,0.00000506,0.033,0.621,172.376,4
spotify:track:60Cke3dmzLl7URo6iOTfV4,"Lessons We Learned","Wonderland Chapter II","Sitting Duck,No Spirit",2021-04-08,157974,0,false,,2022-09-10T23:39:46Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.702,0.102,2,-16.467,1,0.079,0.901,0.883,0.0999,0.154,158.007,4
spotify:track:4nEFz1tNVhYSSqDhYWpfXm,"Gloom","Afloat Again","mell-ø,Ambulo",2020-03-15,131200,10,false,,2022-09-09T16:48:01Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.783,0.346,11,-11.464,1,0.0674,0.838,0.949,0.119,0.26,74.915,4
spotify:track:5y4mybqlVC1UxShjqkdjgF,"Fall Into Me","Fall Into Me","NGHTMRE,SLANDER,Dylan Matthew",2022-03-19,231428,21,false,,2022-09-08T22:29:13Z,"dubstep,edm,edm trap,future bass,melodic bass","Lowly",0.441,0.834,7,-3.029,0,0.0641,0.0721,0,0.114,0.245,139.96,4
spotify:track:7x55X0JW8JHz7alDVUG5FH,"Zina","Zina","Raïna Raï",1999-06-29,307160,54,false,,2022-09-06T21:19:32Z,"raï,gnawa,algerian chaabi,moroccan pop","MLP / History",0.558,0.461,9,-13.431,0,0.0785,0.562,0.106,0.159,0.693,135.568,4
spotify:track:40KyXzUIT0TcPIyD75CqVz,"Like a serendipity","Reflections in the moonlight","eugenio izzi",2021-06-13,153385,0,false,,2022-09-03T09:07:26Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.495,0.101,4,-16.638,1,0.0336,0.931,0.926,0.096,0.169,72.026,4
spotify:track:4aoUYp6DBRT2JjDw9qOFO5,"The Fall","...and all the pieces matter Five Years of Music from The Wire (deluxe version)","Blake Leyh",2008-01-04,110133,28,false,,2022-08-27T13:40:13Z,"","Nonesuch",0.64,0.366,0,-16.981,1,0.0431,0.0309,0.883,0.138,0.0673,100.026,4
spotify:track:0RSGM4UB0H4OfS7DqC06qi,"Shine - Solo Piano Version","The Solo Piano Collection","Alexis Ffrench",2020-09-04,190308,36,false,,2022-08-24T14:50:15Z,"neoclassical","Sony Classical",0.274,0.163,4,-21.028,1,0.0433,0.988,0.926,0.0944,0.164,178.422,4
spotify:track:0ZERGmkfuDSrLaIzEGFdiH,"Feels Like Summer","Feels Like Summer","Samuel Jack",2019-06-14,187094,60,false,,2022-08-21T17:05:47Z,"","Arista Records",0.751,0.713,5,-5.846,0,0.0654,0.0246,0.0000274,0.157,0.474,102.005,4
spotify:track:6CFPFnS9EcLs2I0nWqtWci,"Because Of You","Because Of You","Ne-Yo",2007-01-01,266840,77,false,,2022-08-20T23:45:49Z,"","Def Soul",0.81,0.538,0,-5.783,0,0.0357,0.53,0,0.0951,0.832,109.97,4
spotify:track:1XkogrtxZpQEy9p1iGsqpP,"One","One","Miscél",2020-02-12,91450,35,false,,2022-08-20T23:02:55Z,"lo-fi hip hop,lo-fi beats,lo-fi","Hip Dozer",0.653,0.0619,6,-26.168,0,0.0462,0.901,0.46,0.103,0.124,84,4
spotify:track:6aOE6O7Q6F9DBD1Gx6hztn,"Élan Vital (feat. 久保田リョウヘイ)","loom","UQiYO,Ryohei Kubota",2021-03-26,204178,19,false,,2022-08-17T15:52:09Z,"japanese indie,dream pop,nu jazz","TBD/A",0.765,0.576,0,-6.681,1,0.0342,0.276,0.00101,0.111,0.789,115.995,4
spotify:track:1YPjRsqsEi8LwIuaLamCu3,"Paparazzi - Instrumental","Paparazzi","Xzibit",1996-05-27,236600,37,false,,2022-08-13T19:37:30Z,"west coast hip hop,gangster rap,g-funk,old school hip hop,hardcore hip hop,hip hop","RCA/Legacy",0.674,0.54,1,-7.553,1,0.159,0.00167,0.883,0.318,0.383,184.754,4
spotify:track:7o9YZMRDgPQj48PwdT72wF,"Shed","Blurred","Kiasmos",2017-10-06,334506,39,false,,2022-08-13T12:32:40Z,"","Erased Tapes",0.702,0.557,0,-12.046,1,0.0406,0.407,0.836,0.0884,0.342,124.008,3
spotify:track:0jJLwPDpyuZRpd800yScN0,"Blurred","Blurred","Kiasmos",2017-10-06,305546,54,false,,2022-08-13T12:06:18Z,"","Erased Tapes",0.853,0.406,4,-11.658,1,0.0483,0.587,0.855,0.09,0.0825,122.009,3
spotify:track:2bB6iDVgm25WkYv0yBz1BD,"Looped","Kiasmos","Kiasmos",2014-10-27,360705,57,false,,2022-08-13T12:02:52Z,"","Erased Tapes",0.804,0.406,7,-11.154,0,0.0472,0.023,0.837,0.106,0.124,120.012,4
spotify:track:4hSU5txCAqhZzJOFiNbbTA,"Feel","Feel","Cartoon Theory,Morgan Thomaso,Stephen Taranto",2022-03-29,350400,18,false,,2022-08-12T15:38:28Z,"djent,progressive metal,math rock","Bormsen Records",0.365,0.908,11,-8.541,0,0.092,0.0121,0.759,0.777,0.0734,200.038,4
spotify:track:1PWnAEQcbwQwK759otUbta,"Writing's On The Wall - From Spectre Soundtrack","Writing's On The Wall","Sam Smith",2015-09-25,278987,62,false,,2022-08-12T01:03:12Z,"soft pop","PLG - Capitol",0.261,0.302,5,-8.19,0,0.0339,0.769,0.00000257,0.0863,0.0883,81.418,3
spotify:track:107K6xieSp2ihzoA2vTv2q,"Can't Find My Way Home","Blind Faith","Blind Faith",1969-08,196133,52,false,,2022-08-05T20:27:23Z,"","Polydor Records",0.561,0.257,7,-17.417,1,0.0343,0.858,0.00185,0.0949,0.579,88.276,4
spotify:track:5h3sUmbwEdFkxejGryYhj6,"Declaration","The Drama","Cailin Russo",2020-02-14,218338,31,true,,2022-08-04T13:08:10Z,"","Botticelli Music / FAE",0.626,0.653,1,-6.325,1,0.0902,0.0086,0.000194,0.108,0.374,123.143,4
spotify:track:5pyVqlqThcxI7tPDjHIzPh,"Climax","Looking 4 Myself (Expanded Edition)","USHER",2012-06-12,232906,61,false,,2022-08-04T12:30:36Z,"r&b","RCA Records Label",0.647,0.478,8,-8.837,1,0.0782,0.547,0.0000269,0.156,0.333,135.877,4
spotify:track:1gkiExpOHFXl91Bb1hMUAF,"Shower Thoughts","Shower Thoughts","Loftys Comet",2021-06-26,150570,28,false,,2022-08-02T16:14:30Z,"","Rat Dog Productions",0.437,0.718,5,-8.292,0,0.0448,0.0586,0.78,0.0772,0.764,146.023,4
spotify:track:3RBptDxpH6VntWaNISmPDi,"The Air Up Here","Somewhere City","Origami Angel",2019-11-15,284813,40,false,,2022-08-01T20:09:16Z,"midwest emo,math rock,indie punk,emo","Counter Intuitive Records LLC",0.353,0.913,10,-4.017,1,0.123,0.0243,0.000089,0.189,0.16,169.488,4
spotify:track:7CndUelkRnuU2NEHzW0QBC,"Love To Get Used","The Lives Inside The Lines In Your Hand","Matt Pond PA",2013-02-05,209474,0,false,,2022-07-25T11:42:39Z,"","BMG Rights Management (US) LLC",0.599,0.767,5,-4.219,1,0.0313,0.00844,0,0.0982,0.781,149.951,4
spotify:track:3sIsG7vDZr17BVimMeZZQS,"Adult Education","Rock 'N Soul Part 1 (Expanded Edition)","Daryl Hall & John Oates",1983,323613,52,false,,2022-07-25T03:12:42Z,"yacht rock,soft rock","RCA/Legacy",0.66,0.749,9,-7.282,0,0.0372,0.0371,0.0000374,0.042,0.932,91.464,4
spotify:track:4yyX0nJqMpqaubcGdGsxx9,"ODIUM","UNIVERSE OF THE PAST","LXST CXNTURY,Kingpin Skinny Pimp",2019-09-23,166579,60,true,,2022-07-25T03:05:53Z,"drift phonk,phonk,witch house","WHY Z MUSIC",0.708,0.781,11,-8.267,0,0.0638,0.163,0.885,0.392,0.345,74.997,4
spotify:track:6XzgfcOFwpn7747ROhyp86,"Calling Occupants Of Interplanetary Craft","3:47 EST","Klaatu",1976-01-01,430133,38,false,,2022-07-25T02:58:15Z,"progressive rock,art rock","CAPITOL CATALOG MKT (C92)",0.372,0.505,9,-11.746,1,0.061,0.0676,0.00503,0.273,0.221,129.847,4
spotify:track:3Jtn0oLAGr0KFA5J8CaT4C,"Horses Are Faster","Ian Munsick - EP","Ian Munsick",2017-12-21,247250,62,false,,2022-07-24T20:56:05Z,"red dirt,country","Ian Munsick",0.311,0.708,9,-6.29,1,0.0445,0.0598,0.0000011,0.115,0.46,80.893,4
spotify:track:519O4ma6kvYN0eWcNLysxs,"Fur Elise Trailerized","Classical Evolution","Daniel Mallender,Daniel Burrows,Tom Hill,Ludwig van Beethoven,Wall Of Noise",2020-07-27,180894,24,false,,2022-07-21T01:12:13Z,"classical,classical piano,chamber music","SATV",0.232,0.591,9,-11.039,1,0.0539,0.462,0.886,0.11,0.0399,126.574,4
spotify:track:3rG8ZkmKHb4Ms6CsSzEITv,"The Take Over The Breaks Over","Infinity On High","Fall Out Boy",2007-01-01,213586,63,false,,2022-07-21T00:54:38Z,"emo,pop punk","Island Records",0.608,0.916,9,-2.562,1,0.0473,0.00606,0.0000202,0.0775,0.691,149.957,4
spotify:track:2bVb4JtkhgZk7a8W3f3tOr,"Icarus","Bad Blood","Bastille",2013-01-01,225040,42,false,,2022-07-20T19:18:57Z,"","Virgin Records",0.583,0.778,4,-6.578,0,0.0459,0.0712,0.00000123,0.0753,0.673,134.945,4
spotify:track:2gcgwdrBWrWMi5JQCfzyIF,"Insomnia","Puke Blue","Olivver the Kid",2022-06-17,184492,14,false,,2022-07-18T11:47:52Z,"melodic bass","Olivver the Kid",0.63,0.816,10,-4.343,1,0.0819,0.0788,0,0.197,0.595,98.035,4
spotify:track:5RUYkLstSxLK2NRjXARjO0,"Day By Day","Better Luck Next Time","LoneMoon",2018-10-19,236800,22,true,,2022-07-18T11:29:31Z,"","Most Addictive",0.628,0.865,6,-5.01,1,0.0526,0.225,0.664,0.174,0.424,150.021,4
spotify:track:1NMCs1L4Q7cz3nUTOVpOPr,"Going Back","If It Will","garlagan",2022-03-12,207924,25,false,,2022-07-18T11:10:26Z,"","garlagan",0.609,0.919,0,-3.394,1,0.0764,0.00382,0.0000394,0.128,0.425,159.086,4
spotify:track:4e8auyhG5NswoqyrGXTIE0,"Better Late Than Never","Pop Non Stop","CeeLo Green",2019-05-17,230706,0,false,,2022-07-18T08:25:00Z,"","Warner Music Group - X5 Music Group",0.723,0.921,0,-3.38,1,0.0642,0.0411,0,0.217,0.935,125.003,4
spotify:track:5U3i59kbTLrxo46TU1FRnF,"People Get Up And Drive Your Funky Soul - Remix","Motherlode","James Brown,Fred Wesley,The J.B.'s",2003-01-01,544640,60,false,,2022-07-17T14:55:23Z,"soul,motown,classic soul,funk,acid jazz,jazz funk","Universal Records",0.8,0.802,0,-5.439,1,0.166,0.23,0.00379,0.0971,0.82,97.586,4
spotify:track:1gUqIRzp8dJEhxIKc6Ogxj,"Lord & Master","Renaissance","Apashe",2020-04-08,256399,47,false,,2022-07-16T07:45:46Z,"","Kannibalen Records",0.614,0.829,6,-2.631,0,0.247,0.0587,0.827,0.108,0.296,150.052,4
spotify:track:0aHHSYmJEYhQzqMMTkJ6EG,"Paducah","Different Shade of Blue","Nate Fredrick",2021-02-26,210613,0,false,,2022-07-13T21:24:23Z,"americana","Queue Records",0.535,0.526,2,-7.431,0,0.0283,0.0491,0.000927,0.129,0.253,139.918,4
spotify:track:68Bt9OfsDlfDIS75a3kQ3B,"Pillow","12 Years In The Valley","Southern Satellite",2020-10-30,260933,0,false,,2022-07-10T21:10:11Z,"","Southern Satellite",0.496,0.614,0,-11.525,0,0.0621,0.26,0.000189,0.508,0.643,189.979,4
spotify:track:4x1ttMyQ9wCfBuHg2KG5xw,"Light to Come","12 Years In The Valley","Southern Satellite",2020-10-30,210066,0,false,,2022-07-10T20:05:50Z,"","Southern Satellite",0.473,0.231,9,-14.333,1,0.032,0.819,0.00000267,0.128,0.203,79.866,4
spotify:track:07p6UZlS4uRwWEMtm61ftM,"Faraway Soldier","Faraway Soldier","Brandon Bing",2021-11-11,211800,2,false,,2022-07-10T19:46:16Z,"","Dirty Bird South Muzik LLC",0.413,0.805,8,-3.56,1,0.0496,0.0947,0,0.0931,0.55,175.77,4
spotify:track:38ZYyW7ZrRZbA4qGnZfqsq,"Riverboat Rambler","Riverboat Rambler","Bo the Drifter",2022-04-29,163460,29,false,,2022-07-10T19:12:47Z,"","Epidemic Sound",0.693,0.303,4,-10.797,1,0.0364,0.961,0.0805,0.112,0.706,92.068,4
spotify:track:1nJuXbSJO4qBh0o0VPsJqu,"Before It Was A Memory","Before It Was A Memory","Jesse Slack",2022-02-04,176213,11,false,,2022-07-10T19:08:01Z,"","Jesse Slack",0.456,0.807,4,-6.62,1,0.0319,0.1,0.000037,0.085,0.65,76.016,4
spotify:track:4rJesaufMl2xD0f2G8Xgnd,"Stone","Mud","Whiskey Myers",2016-09-09,335622,48,false,,2022-07-09T15:33:34Z,"red dirt,texas country,southern rock,outlaw country,country,country rock","Wiggy Thump Records",0.438,0.477,0,-7.649,1,0.031,0.243,0.0000078,0.183,0.176,137.645,4
spotify:track:0uyYuVepfJXeTJekd5voSG,"Glamorous","The Dutchess Deluxe","Fergie,Ludacris",2007-01-01,246586,44,true,,2022-07-09T10:26:55Z,"southern hip hop","Will I Am / Fergie LP1",0.811,0.761,0,-6.427,1,0.215,0.309,0,0.0753,0.584,130.978,4
spotify:track:0c7o0AEDnXKGZto2FVuyGG,"Faster Car","Faster Car","Loving Caliber",2016-02-22,227175,58,false,,2022-07-06T15:17:45Z,"","Loving Caliber",0.829,0.509,6,-8.711,1,0.0729,0.244,0.0000445,0.0957,0.854,131.065,4
spotify:track:5T8EDUDqKcs6OSOwEsfqG7,"Don't Stop Me Now - Remastered 2011","Jazz (2011 Remaster)","Queen",1978-11-10,209413,82,false,,2022-07-06T15:17:33Z,"classic rock,rock,glam rock","EMI",0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,4
spotify:track:48NL8GMxz08wkiGmGK6Wie,"what we did in the desert","for a while","eightiesheadachetape",2020-11-29,267272,0,false,,2022-07-06T11:58:43Z,"breakcore,jungle,speedcore","eightiesheadachetape",0.469,0.762,3,-7.138,0,0.045,0.0586,0.857,0.104,0.0657,87.979,4
spotify:track:78To1jh5bL6Rq8NOiipcKG,"Blankets","You're Just In Time To Miss Everything","Early Internet",2021-10-29,214524,33,false,,2022-07-06T11:19:09Z,"","Early Internet",0.509,0.831,9,-7.261,1,0.0351,0.00591,0.189,0.0954,0.648,83.017,4
spotify:track:6Bel6UgivEHsnt3Lv670CI,"Glazey","Glazey","Sincerely",2019-08-20,247866,30,false,,2022-07-06T11:12:34Z,"math rock,post-hardcore","Sincerely",0.513,0.946,5,-3.444,0,0.0463,0.0000163,0.909,0.291,0.436,92.549,4
spotify:track:2RLoxDgrrsQmF0i28pPJQ5,"Problems","Problems","Yoza",2021-05-18,145378,0,true,,2022-07-03T22:13:10Z,"","Yoza",0.627,0.896,1,-5.164,1,0.0471,0.0734,0.00000341,0.0822,0.477,87.503,4
spotify:track:5fCqHoueAR1Q790mPKj1HR,"Sun Outside My Window","Sun Outside My Window","Strawberry Guy",2021-10-29,201226,50,false,,2022-07-03T11:38:29Z,"bedroom pop","Melodic",0.433,0.632,10,-6.404,1,0.0301,0.181,0.911,0.234,0.224,142.098,4
spotify:track:4Ljv20Qfsp3Ul6BBml37Xb,"Kiri","Turbulence (International)","Monoral",2007-01-01,261773,45,false,,2022-06-30T20:39:48Z,"j-rock","Vamprose",0.327,0.767,3,-4.689,1,0.032,0.00455,0.0000161,0.0974,0.2,182.133,4
spotify:track:2vXKRlJBXyOcvZYTdNeckS,"Lost in the Fire (feat. The Weeknd)","Hyperion","Gesaffelstein,The Weeknd",2019-03-08,202093,81,true,,2022-06-27T16:30:49Z,"","Columbia",0.658,0.671,2,-12.21,1,0.0364,0.0928,0.000919,0.115,0.165,100.967,4
spotify:track:1uDhHTNIBF5BJQWTjKnCoa,"Celebration Song","Here's To The Mourning","Unwritten Law",2005,220013,52,false,,2022-06-23T09:17:51Z,"skate punk,punk","Lava/Atlantic",0.392,0.959,1,-4.343,1,0.108,0.00004,0.00058,0.0942,0.608,185.221,4
spotify:track:6dj3zDZyKPFkr3JvF4iv1k,"Midnight Drive","Midnight Drive","Kaleptik",2019-04-30,329343,25,false,,2022-06-22T18:00:43Z,"","Kaleptik",0.597,0.569,4,-8.987,0,0.0362,0.012,0.721,0.102,0.126,87.458,4
spotify:track:0b45RC02HJchpkT58Sfz7a,"Devil Boyz","Devil Boyz","ABSRDST",2021-04-09,202103,21,true,,2022-06-22T17:32:01Z,"","ABSRDST",0.706,0.837,5,-5.635,0,0.14,0.123,0.0000011,0.228,0.858,190.055,4
spotify:track:0loGeCS5Qa7pcVoTB9tkH2,"Deep Stone Lullaby","Destiny 2: Beyond Light (Original Soundtrack)","Michael Sechrist,Skye Lewin,Michael Salvatori",2020-11-10,204573,1,false,,2022-06-22T17:18:57Z,"soundtrack","Bungie Music Publishing",0.0949,0.197,3,-20.897,1,0.0432,0.473,0.939,0.113,0.0791,64.658,4
spotify:track:0MnTkIEP4zZN1IUSu8MvIz,"Tek It - Sped Up","Tek It (I Watch the Moon)","Cafuné",2019,166859,77,false,,2022-06-21T01:36:34Z,"","Elektra (NEK)",0.348,0.95,10,-5.049,0,0.124,0.0000993,0.00000968,0.0868,0.377,168.964,4
spotify:track:5cuP6BOMYCPeV6D6QGbTQf,"Dr Horatio Jackson (Ramble On)","Dr Horatio Jackson (Ramble On)","Southern Satellite",2022-05-20,239725,0,false,,2022-06-20T16:06:43Z,"","Southern Satellite",0.366,0.496,2,-10.831,1,0.0358,0.198,0.0000316,0.18,0.242,94.912,4
